survey,iso_code3,country,year,group,category,adjustment,comp_prim_v2,comp_lowsec_v2,comp_upsec_v2
EU-SILC,DNK,Denmark,2011,wealth,quintile 3,,,100,50.47959
EU-SILC,DNK,Denmark,2011,wealth,quintile 4,,,100,62.55624
EU-SILC,DNK,Denmark,2011,wealth,quintile 5,,,100,
EU-SILC,DNK,Denmark,2011,location,thinly populated area,,,100,51.89892
EU-SILC,DNK,Denmark,2011,total,total,,,99.74723,69.41798
EU-SILC,DNK,Denmark,2013,sex,female,,,100,85.28185
EU-SILC,DNK,Denmark,2013,location,intermediate or densely populated area,,,100,82.95323
EU-SILC,DNK,Denmark,2013,sex,male,,,100,70.2965
EU-SILC,DNK,Denmark,2013,poorest by sex,poorest female,,,100,84.17975
EU-SILC,DNK,Denmark,2013,poorest by sex,poorest male,,,100,71.01054
EU-SILC,DNK,Denmark,2013,wealth,quintile 1,,,100,77.28114
EU-SILC,DNK,Denmark,2013,wealth,quintile 2,,,100,69.18954
EU-SILC,DNK,Denmark,2013,wealth,quintile 3,,,100,74.58429
EU-SILC,DNK,Denmark,2013,wealth,quintile 4,,,100,94.75796
EU-SILC,DNK,Denmark,2013,wealth,quintile 5,,,100,
EU-SILC,DNK,Denmark,2013,location,thinly populated area,,,100,59.12799
EU-SILC,DNK,Denmark,2013,total,total,,,100,77.45753
EU-SILC,DNK,Denmark,2014,sex,female,,,99.29316,85.68831
EU-SILC,DNK,Denmark,2014,location,intermediate or densely populated area,,,99.22292,87.4141
EU-SILC,DNK,Denmark,2014,sex,male,,,98.75001,78.44532
EU-SILC,DNK,Denmark,2014,poorest by sex,poorest female,,,100,85.50716
EU-SILC,DNK,Denmark,2014,poorest by sex,poorest male,,,98.87909,78.49356
EU-SILC,DNK,Denmark,2014,wealth,quintile 1,,,99.3573,82.01757
EU-SILC,DNK,Denmark,2014,wealth,quintile 2,,,98.7669,80.33538
EU-SILC,DNK,Denmark,2014,wealth,quintile 3,,,98.38234,84.34081
EU-SILC,DNK,Denmark,2014,wealth,quintile 4,,,99.10348,82.04913
EU-SILC,DNK,Denmark,2014,wealth,quintile 5,,,99.64331,87.71778
EU-SILC,DNK,Denmark,2014,location,thinly populated area,,,98.77671,67.43008
EU-SILC,DNK,Denmark,2014,total,total,,,98.99936,82.09584
ENEMDU,ECU,Ecuador,2000,sex,female,,92.19422,57.44262,48.15273
ENEMDU,ECU,Ecuador,2000,sex,male,,87.28386,56.87595,44.08324
ENEMDU,ECU,Ecuador,2000,poorest by sex,poorest female,,87.16107,47.31658,27.36424
ENEMDU,ECU,Ecuador,2000,poorest by sex,poorest male,,83.36819,47.28579,29.74065
ENEMDU,ECU,Ecuador,2000,wealth,quintile 1,,85.40483,47.3026,28.51888
ENEMDU,ECU,Ecuador,2000,wealth,quintile 2,,90.59195,50.64828,37.0486
ENEMDU,ECU,Ecuador,2000,wealth,quintile 3,,89.45954,54.53191,38.49255
ENEMDU,ECU,Ecuador,2000,wealth,quintile 4,,92.61457,63.9117,55.73045
ENEMDU,ECU,Ecuador,2000,wealth,quintile 5,,90.3647,63.66609,56.40094
ENEMDU,ECU,Ecuador,2000,location,rural,,84.66517,33.46635,20.82125
ENEMDU,ECU,Ecuador,2000,total,total,,89.78168,57.15191,46.0784
ENEMDU,ECU,Ecuador,2000,location,urban,,92.98435,69.52865,57.55213
ENEMDU,ECU,Ecuador,2013,sex,female,,97.36066,87.14631,67.74547
ENEMDU,ECU,Ecuador,2013,sex,male,,97.33498,84.60394,63.71753
ENEMDU,ECU,Ecuador,2013,poorest by sex,poorest female,,97.50956,80.44351,50.28476
ENEMDU,ECU,Ecuador,2013,poorest by sex,poorest male,,94.92724,80.50359,47.31596
ENEMDU,ECU,Ecuador,2013,wealth,quintile 1,,96.16066,80.4736,48.81874
ENEMDU,ECU,Ecuador,2013,wealth,quintile 2,,96.17928,79.43208,52.24879
ENEMDU,ECU,Ecuador,2013,wealth,quintile 3,,97.32713,84.73013,63.4953
ENEMDU,ECU,Ecuador,2013,wealth,quintile 4,,98.61946,87.26586,66.67349
ENEMDU,ECU,Ecuador,2013,wealth,quintile 5,,98.06822,93.02136,81.4743
ENEMDU,ECU,Ecuador,2013,location,rural,,95.94181,77.49278,46.40743
ENEMDU,ECU,Ecuador,2013,total,total,,97.34678,85.80595,65.63961
ENEMDU,ECU,Ecuador,2013,location,urban,,98.16578,89.97454,73.69448
EU-SILC,EST,Estonia,2005,sex,female,,,98.81458,91.84912
EU-SILC,EST,Estonia,2005,location,intermediate or densely populated area,,,97.65953,85.68488
EU-SILC,EST,Estonia,2005,sex,male,,,95.1879,78.53315
EU-SILC,EST,Estonia,2005,poorest by sex,poorest female,,,97.3637,89.7154
EU-SILC,EST,Estonia,2005,poorest by sex,poorest male,,,90.34941,65.61222
EU-SILC,EST,Estonia,2005,wealth,quintile 1,,,94.03253,76.68541
EU-SILC,EST,Estonia,2005,wealth,quintile 2,,,96.98167,79.58345
EU-SILC,EST,Estonia,2005,wealth,quintile 3,,,98.16121,80.7463
EU-SILC,EST,Estonia,2005,wealth,quintile 4,,,98.10218,83.79693
EU-SILC,EST,Estonia,2005,wealth,quintile 5,,,98.28418,93.53869
EU-SILC,EST,Estonia,2005,location,thinly populated area,,,96.58961,83.92624
EU-SILC,EST,Estonia,2005,total,total,,,97.08115,84.86895
EU-SILC,EST,Estonia,2011,sex,female,,,97.23107,91.2529
EU-SILC,EST,Estonia,2011,location,intermediate or densely populated area,,,96.63684,87.87897
EU-SILC,EST,Estonia,2011,sex,male,,,95.42619,74.92807
EU-SILC,EST,Estonia,2011,poorest by sex,poorest female,,,95.01269,86.58669
EU-SILC,EST,Estonia,2011,poorest by sex,poorest male,,,95.05605,69.82694
EU-SILC,EST,Estonia,2011,wealth,quintile 1,,,95.03378,78.83782
EU-SILC,EST,Estonia,2011,wealth,quintile 2,,,92.40031,81.46926
EU-SILC,EST,Estonia,2011,wealth,quintile 3,,,98.37531,77.11434
EU-SILC,EST,Estonia,2011,wealth,quintile 4,,,96.59662,86.02672
EU-SILC,EST,Estonia,2011,wealth,quintile 5,,,98.68386,91.02904
EU-SILC,EST,Estonia,2011,location,thinly populated area,,,96.00273,77.29043
EU-SILC,EST,Estonia,2011,total,total,,,96.27,83.09767
EU-SILC,EST,Estonia,2013,sex,female,,,97.82506,85.08635
EU-SILC,EST,Estonia,2013,location,intermediate or densely populated area,,,96.8017,85.01975
EU-SILC,EST,Estonia,2013,sex,male,,,96.88343,78.19176
EU-SILC,EST,Estonia,2013,poorest by sex,poorest female,,,99.01078,81.95878
EU-SILC,EST,Estonia,2013,poorest by sex,poorest male,,,95.15841,74.06592
EU-SILC,EST,Estonia,2013,wealth,quintile 1,,,96.90256,77.85966
EU-SILC,EST,Estonia,2013,wealth,quintile 2,,,98.6186,75.16241
EU-SILC,EST,Estonia,2013,wealth,quintile 3,,,99.04945,80.97748
EU-SILC,EST,Estonia,2013,wealth,quintile 4,,,94.6539,83.56368
EU-SILC,EST,Estonia,2013,wealth,quintile 5,,,98.25663,88.3302
EU-SILC,EST,Estonia,2013,location,thinly populated area,,,97.98707,75.81941
EU-SILC,EST,Estonia,2013,total,total,,,97.33891,81.5424
EU-SILC,EST,Estonia,2014,sex,female,,,98.39242,87.20691
EU-SILC,EST,Estonia,2014,location,intermediate or densely populated area,,,97.36571,86.55182
EU-SILC,EST,Estonia,2014,sex,male,,,97.13277,78.57361
EU-SILC,EST,Estonia,2014,poorest by sex,poorest female,,,97.07426,79.67404
EU-SILC,EST,Estonia,2014,poorest by sex,poorest male,,,97.09848,63.12199
EU-SILC,EST,Estonia,2014,wealth,quintile 1,,,97.0877,70.25176
EU-SILC,EST,Estonia,2014,wealth,quintile 2,,,97.79434,79.16157
EU-SILC,EST,Estonia,2014,wealth,quintile 3,,,97.96091,80.33686
EU-SILC,EST,Estonia,2014,wealth,quintile 4,,,98.93246,88.56686
EU-SILC,EST,Estonia,2014,wealth,quintile 5,,,96.98644,93.02114
EU-SILC,EST,Estonia,2014,location,thinly populated area,,,98.11932,76.58878
EU-SILC,EST,Estonia,2014,total,total,,,97.74459,82.73574
EU-SILC,FIN,Finland,2005,sex,female,,,100,84.06914
EU-SILC,FIN,Finland,2005,location,intermediate or densely populated area,,,100,81.45853
EU-SILC,FIN,Finland,2005,sex,male,,,100,83.51875
EU-SILC,FIN,Finland,2005,poorest by sex,poorest female,,,100,82.39036
EU-SILC,FIN,Finland,2005,poorest by sex,poorest male,,,100,87.35287
EU-SILC,FIN,Finland,2005,wealth,quintile 1,,,100,84.59136
EU-SILC,FIN,Finland,2005,wealth,quintile 2,,,100,84.84608
EU-SILC,FIN,Finland,2005,wealth,quintile 3,,,100,81.81974
EU-SILC,FIN,Finland,2005,wealth,quintile 4,,,100,84.41785
EU-SILC,FIN,Finland,2005,wealth,quintile 5,,,100,79.56126
EU-SILC,FIN,Finland,2005,location,thinly populated area,,,100,87.3179
EU-SILC,FIN,Finland,2005,total,total,,,100,83.80504
EU-SILC,FIN,Finland,2011,sex,female,,,100,91.14945
EU-SILC,FIN,Finland,2011,location,intermediate or densely populated area,,,100,89.15942
EU-SILC,FIN,Finland,2011,sex,male,,,100,85.90615
EU-SILC,FIN,Finland,2011,poorest by sex,poorest female,,,100,90.38837
EU-SILC,FIN,Finland,2011,poorest by sex,poorest male,,,100,89.21301
EU-SILC,FIN,Finland,2011,wealth,quintile 1,,,100,89.76995
EU-SILC,FIN,Finland,2011,wealth,quintile 2,,,100,83.59099
EU-SILC,FIN,Finland,2011,wealth,quintile 3,,,100,88.43892
EU-SILC,FIN,Finland,2011,wealth,quintile 4,,,100,91.16376
EU-SILC,FIN,Finland,2011,wealth,quintile 5,,,100,88.97204
EU-SILC,FIN,Finland,2011,location,thinly populated area,,,100,87.82051
EU-SILC,FIN,Finland,2011,total,total,,,100,88.474
EU-SILC,FIN,Finland,2013,sex,female,,,100,88.32722
EU-SILC,FIN,Finland,2013,location,intermediate or densely populated area,,,100,88.47821
EU-SILC,FIN,Finland,2013,sex,male,,,100,86.81264
EU-SILC,FIN,Finland,2013,poorest by sex,poorest female,,,100,83.15027
EU-SILC,FIN,Finland,2013,poorest by sex,poorest male,,,100,86.32551
EU-SILC,FIN,Finland,2013,wealth,quintile 1,,,100,84.79058
EU-SILC,FIN,Finland,2013,wealth,quintile 2,,,100,92.58348
EU-SILC,FIN,Finland,2013,wealth,quintile 3,,,100,89.87311
EU-SILC,FIN,Finland,2013,wealth,quintile 4,,,100,89.90839
EU-SILC,FIN,Finland,2013,wealth,quintile 5,,,100,79.82934
EU-SILC,FIN,Finland,2013,location,thinly populated area,,,100,84.50041
EU-SILC,FIN,Finland,2013,total,total,,,100,87.56935
EU-SILC,FIN,Finland,2014,sex,female,,,100,92.93495
EU-SILC,FIN,Finland,2014,location,intermediate or densely populated area,,,100,88.78003
EU-SILC,FIN,Finland,2014,sex,male,,,100,85.12424
EU-SILC,FIN,Finland,2014,poorest by sex,poorest female,,,100,88.19902
EU-SILC,FIN,Finland,2014,poorest by sex,poorest male,,,100,83.74804
EU-SILC,FIN,Finland,2014,wealth,quintile 1,,,100,85.90623
EU-SILC,FIN,Finland,2014,wealth,quintile 2,,,100,92.63509
EU-SILC,FIN,Finland,2014,wealth,quintile 3,,,100,95.61387
EU-SILC,FIN,Finland,2014,wealth,quintile 4,,,100,88.66464
EU-SILC,FIN,Finland,2014,wealth,quintile 5,,,100,87.46529
EU-SILC,FIN,Finland,2014,location,thinly populated area,,,100,90.33518
EU-SILC,FIN,Finland,2014,total,total,,,100,89.03551
EU-SILC,FRA,France,2005,sex,female,,,99.07898,84.09022
EU-SILC,FRA,France,2005,location,intermediate or densely populated area,,,98.75846,82.51209
EU-SILC,FRA,France,2005,sex,male,,,98.30411,83.39401
EU-SILC,FRA,France,2005,poorest by sex,poorest female,,,98.65726,80.20743
EU-SILC,FRA,France,2005,poorest by sex,poorest male,,,98.04721,78.8761
EU-SILC,FRA,France,2005,wealth,quintile 1,,,98.40965,79.63702
EU-SILC,FRA,France,2005,wealth,quintile 2,,,98.22112,78.94561
EU-SILC,FRA,France,2005,wealth,quintile 3,,,98.92708,87.55756
EU-SILC,FRA,France,2005,wealth,quintile 4,,,98.33398,87.67503
EU-SILC,FRA,France,2005,wealth,quintile 5,,,100,91.17107
EU-SILC,FRA,France,2005,location,thinly populated area,,,98.23675,91.28965
EU-SILC,FRA,France,2005,total,total,,,98.69567,83.75204
EU-SILC,FRA,France,2011,sex,female,,,98.6245,86.60807
EU-SILC,FRA,France,2011,location,intermediate or densely populated area,,,97.36196,87.10023
EU-SILC,FRA,France,2011,sex,male,,,96.17633,87.33293
EU-SILC,FRA,France,2011,poorest by sex,poorest female,,,96.94532,85.79909
EU-SILC,FRA,France,2011,poorest by sex,poorest male,,,94.39539,83.91175
EU-SILC,FRA,France,2011,wealth,quintile 1,,,95.75485,84.84409
EU-SILC,FRA,France,2011,wealth,quintile 2,,,97.59295,84.87993
EU-SILC,FRA,France,2011,wealth,quintile 3,,,98.13033,91.32181
EU-SILC,FRA,France,2011,wealth,quintile 4,,,96.93582,86.75489
EU-SILC,FRA,France,2011,wealth,quintile 5,,,100,90.14413
EU-SILC,FRA,France,2011,location,thinly populated area,,,97.47421,86.25203
EU-SILC,FRA,France,2011,total,total,,,97.37863,86.97673
EU-SILC,FRA,France,2013,sex,female,,,84.9583,88.47071
EU-SILC,FRA,France,2013,location,intermediate or densely populated area,,,85.39377,86.71137
EU-SILC,FRA,France,2013,sex,male,,,83.86,82.37261
EU-SILC,FRA,France,2013,poorest by sex,poorest female,,,90.10308,81.98692
EU-SILC,FRA,France,2013,poorest by sex,poorest male,,,84.16108,78.4628
EU-SILC,FRA,France,2013,wealth,quintile 1,,,87.10051,80.28813
EU-SILC,FRA,France,2013,wealth,quintile 2,,,75.80717,86.35065
EU-SILC,FRA,France,2013,wealth,quintile 3,,,87.32086,81.98525
EU-SILC,FRA,France,2013,wealth,quintile 4,,,82.2284,92.65934
EU-SILC,FRA,France,2013,wealth,quintile 5,,,90.27573,91.2854
EU-SILC,FRA,France,2013,location,thinly populated area,,,82.04225,82.22885
EU-SILC,FRA,France,2013,total,total,,,84.40346,85.40982
EU-SILC,FRA,France,2014,sex,female,,,99.2877,92.11275
EU-SILC,FRA,France,2014,location,intermediate or densely populated area,,,99.13127,85.67171
EU-SILC,FRA,France,2014,sex,male,,,98.62214,80.95326
EU-SILC,FRA,France,2014,poorest by sex,poorest female,,,97.98645,84.88013
EU-SILC,FRA,France,2014,poorest by sex,poorest male,,,96.47418,71.69257
EU-SILC,FRA,France,2014,wealth,quintile 1,,,97.24875,78.22368
EU-SILC,FRA,France,2014,wealth,quintile 2,,,99.08459,88.37529
EU-SILC,FRA,France,2014,wealth,quintile 3,,,100,85.11834
EU-SILC,FRA,France,2014,wealth,quintile 4,,,100,92.99771
EU-SILC,FRA,France,2014,wealth,quintile 5,,,100,94.26604
EU-SILC,FRA,France,2014,location,thinly populated area,,,98.60749,87.84022
EU-SILC,FRA,France,2014,total,total,,,98.95545,86.23238
IHS,GEO,Georgia,2013,sex,female,,,98.65751,96.034
IHS,GEO,Georgia,2013,sex,male,,,98.64907,95.98038
IHS,GEO,Georgia,2013,poorest by sex,poorest female,,,95.53788,91.51332
IHS,GEO,Georgia,2013,poorest by sex,poorest male,,,100,85.15035
IHS,GEO,Georgia,2013,wealth,quintile 1,,,97.84413,89.13993
IHS,GEO,Georgia,2013,wealth,quintile 2,,,96.8224,92.74928
IHS,GEO,Georgia,2013,wealth,quintile 3,,,100,98.4424
IHS,GEO,Georgia,2013,wealth,quintile 4,,,100,96.79569
IHS,GEO,Georgia,2013,wealth,quintile 5,,,98.89042,100
IHS,GEO,Georgia,2013,location,rural,,,98.26911,94.72139
IHS,GEO,Georgia,2013,total,total,,,98.65357,96.00703
IHS,GEO,Georgia,2013,location,urban,,,99.05334,96.98552
EU-SILC,DEU,Germany,2005,sex,female,,,96.07785,90.43533
EU-SILC,DEU,Germany,2005,location,intermediate or densely populated area,,,95.89129,89.04521
EU-SILC,DEU,Germany,2005,sex,male,,,95.17466,87.912
EU-SILC,DEU,Germany,2005,poorest by sex,poorest female,,,96.36883,85.75063
EU-SILC,DEU,Germany,2005,poorest by sex,poorest male,,,93.26872,83.00559
EU-SILC,DEU,Germany,2005,wealth,quintile 1,,,94.72687,84.5748
EU-SILC,DEU,Germany,2005,wealth,quintile 2,,,95.34466,81.58262
EU-SILC,DEU,Germany,2005,wealth,quintile 3,,,95.69122,85.72869
EU-SILC,DEU,Germany,2005,wealth,quintile 4,,,94.35046,96.4219
EU-SILC,DEU,Germany,2005,wealth,quintile 5,,,97.57929,93.33166
EU-SILC,DEU,Germany,2005,location,thinly populated area,,,93.97396,89.3285
EU-SILC,DEU,Germany,2005,total,total,,,95.55567,89.08498
EU-SILC,DEU,Germany,2011,sex,female,,,96.19737,84.59229
EU-SILC,DEU,Germany,2011,location,intermediate or densely populated area,,,96.14285,84.82783
EU-SILC,DEU,Germany,2011,sex,male,,,96.20169,83.71339
EU-SILC,DEU,Germany,2011,poorest by sex,poorest female,,,92.44227,83.46919
EU-SILC,DEU,Germany,2011,poorest by sex,poorest male,,,93.18509,74.04148
EU-SILC,DEU,Germany,2011,wealth,quintile 1,,,92.82675,79.37139
EU-SILC,DEU,Germany,2011,wealth,quintile 2,,,97.66787,78.72596
EU-SILC,DEU,Germany,2011,wealth,quintile 3,,,95.56994,83.5843
EU-SILC,DEU,Germany,2011,wealth,quintile 4,,,98.43917,87.20505
EU-SILC,DEU,Germany,2011,wealth,quintile 5,,,95.96319,95.20172
EU-SILC,DEU,Germany,2011,location,thinly populated area,,,96.4461,80.10247
EU-SILC,DEU,Germany,2011,total,total,,,96.19981,84.14692
EU-SILC,DEU,Germany,2013,sex,female,,,93.28474,81.66045
EU-SILC,DEU,Germany,2013,location,intermediate or densely populated area,,,94.10409,82.3853
EU-SILC,DEU,Germany,2013,sex,male,,,93.41739,83.51419
EU-SILC,DEU,Germany,2013,poorest by sex,poorest female,,,95.91485,72.34102
EU-SILC,DEU,Germany,2013,poorest by sex,poorest male,,,87.34299,72.90019
EU-SILC,DEU,Germany,2013,wealth,quintile 1,,,91.24936,72.58051
EU-SILC,DEU,Germany,2013,wealth,quintile 2,,,92.25327,77.15211
EU-SILC,DEU,Germany,2013,wealth,quintile 3,,,93.43075,85.20488
EU-SILC,DEU,Germany,2013,wealth,quintile 4,,,97.54562,88.71576
EU-SILC,DEU,Germany,2013,wealth,quintile 5,,,90.90099,96.26066
EU-SILC,DEU,Germany,2013,location,thinly populated area,,,91.44401,83.47717
EU-SILC,DEU,Germany,2013,total,total,,,93.35642,82.66774
EU-SILC,DEU,Germany,2014,sex,female,,,91.78426,81.66241
EU-SILC,DEU,Germany,2014,location,intermediate or densely populated area,,,92.37065,79.42266
EU-SILC,DEU,Germany,2014,sex,male,,,92.78041,78.81908
EU-SILC,DEU,Germany,2014,poorest by sex,poorest female,,,94.1054,76.58894
EU-SILC,DEU,Germany,2014,poorest by sex,poorest male,,,88.53346,75.34372
EU-SILC,DEU,Germany,2014,wealth,quintile 1,,,91.13548,76.04236
EU-SILC,DEU,Germany,2014,wealth,quintile 2,,,87.96233,68.95948
EU-SILC,DEU,Germany,2014,wealth,quintile 3,,,94.36906,76.36788
EU-SILC,DEU,Germany,2014,wealth,quintile 4,,,94.47504,92.07501
EU-SILC,DEU,Germany,2014,wealth,quintile 5,,,94.68469,92.1029
EU-SILC,DEU,Germany,2014,location,thinly populated area,,,92.29927,82.27332
EU-SILC,DEU,Germany,2014,total,total,,,92.35133,80.06806
EU-SILC,GRC,Greece,2005,sex,female,,,94.89395,89.66414
EU-SILC,GRC,Greece,2005,location,intermediate or densely populated area,,,98.45431,93.22849
EU-SILC,GRC,Greece,2005,sex,male,,,94.83315,81.65604
EU-SILC,GRC,Greece,2005,poorest by sex,poorest female,,,83.43898,79.34838
EU-SILC,GRC,Greece,2005,poorest by sex,poorest male,,,89.70121,74.82037
EU-SILC,GRC,Greece,2005,wealth,quintile 1,,,86.70465,77.2985
EU-SILC,GRC,Greece,2005,wealth,quintile 2,,,96.22844,86.29076
EU-SILC,GRC,Greece,2005,wealth,quintile 3,,,97.60967,84.14819
EU-SILC,GRC,Greece,2005,wealth,quintile 4,,,97.61958,88.01929
EU-SILC,GRC,Greece,2005,wealth,quintile 5,,,99.33267,94.68696
EU-SILC,GRC,Greece,2005,location,thinly populated area,,,92.13185,78.14031
EU-SILC,GRC,Greece,2005,total,total,,,94.86244,85.69898
EU-SILC,GRC,Greece,2011,sex,female,,,99.51094,96.62877
EU-SILC,GRC,Greece,2011,location,intermediate or densely populated area,,,100,97.82895
EU-SILC,GRC,Greece,2011,sex,male,,,98.13308,92.64614
EU-SILC,GRC,Greece,2011,poorest by sex,poorest female,,,98.31938,97.75385
EU-SILC,GRC,Greece,2011,poorest by sex,poorest male,,,100,81.72852
EU-SILC,GRC,Greece,2011,wealth,quintile 1,,,99.02253,89.62205
EU-SILC,GRC,Greece,2011,wealth,quintile 2,,,97.78687,93.89502
EU-SILC,GRC,Greece,2011,wealth,quintile 3,,,97.95162,96.04825
EU-SILC,GRC,Greece,2011,wealth,quintile 4,,,99.24059,96.47022
EU-SILC,GRC,Greece,2011,wealth,quintile 5,,,100,99.23557
EU-SILC,GRC,Greece,2011,location,thinly populated area,,,97.14091,87.33041
EU-SILC,GRC,Greece,2011,total,total,,,98.79066,94.73599
EU-SILC,GRC,Greece,2013,sex,female,,,97.79981,92.23401
EU-SILC,GRC,Greece,2013,location,intermediate or densely populated area,,,100,95.76256
EU-SILC,GRC,Greece,2013,sex,male,,,99.29994,92.31977
EU-SILC,GRC,Greece,2013,poorest by sex,poorest female,,,94.58111,88.87331
EU-SILC,GRC,Greece,2013,poorest by sex,poorest male,,,97.0239,84.27898
EU-SILC,GRC,Greece,2013,wealth,quintile 1,,,95.62629,86.80446
EU-SILC,GRC,Greece,2013,wealth,quintile 2,,,100,95.44193
EU-SILC,GRC,Greece,2013,wealth,quintile 3,,,100,91.88954
EU-SILC,GRC,Greece,2013,wealth,quintile 4,,,99.36173,97.23574
EU-SILC,GRC,Greece,2013,wealth,quintile 5,,,100,98.57782
EU-SILC,GRC,Greece,2013,location,thinly populated area,,,96.96008,85.73377
EU-SILC,GRC,Greece,2013,total,total,,,98.59832,92.27422
EU-SILC,GRC,Greece,2014,sex,female,,,98.41843,92.58909
EU-SILC,GRC,Greece,2014,location,intermediate or densely populated area,,,99.45205,94.76807
EU-SILC,GRC,Greece,2014,sex,male,,,100,93.53811
EU-SILC,GRC,Greece,2014,poorest by sex,poorest female,,,96.76646,80.5779
EU-SILC,GRC,Greece,2014,poorest by sex,poorest male,,,100,84.57984
EU-SILC,GRC,Greece,2014,wealth,quintile 1,,,98.64891,82.50645
EU-SILC,GRC,Greece,2014,wealth,quintile 2,,,100,94.44265
EU-SILC,GRC,Greece,2014,wealth,quintile 3,,,100,100
EU-SILC,GRC,Greece,2014,wealth,quintile 4,,,97.98694,99.00418
EU-SILC,GRC,Greece,2014,wealth,quintile 5,,,100,99.50282
EU-SILC,GRC,Greece,2014,location,thinly populated area,,,98.93879,89.24828
EU-SILC,GRC,Greece,2014,total,total,,,99.24468,93.05227
ENCOVI,GTM,Guatemala,2000,sex,female,,49.61276,28.80709,17.23858
ENCOVI,GTM,Guatemala,2000,sex,male,,58.92107,29.23075,15.16431
ENCOVI,GTM,Guatemala,2000,poorest by sex,poorest female,,13.1021,1.2761,0
ENCOVI,GTM,Guatemala,2000,poorest by sex,poorest male,,27.00317,1.78144,2.23779
ENCOVI,GTM,Guatemala,2000,wealth,quintile 1,,20.31645,1.51228,1.15896
ENCOVI,GTM,Guatemala,2000,wealth,quintile 2,,30.99387,10.83024,2.54685
ENCOVI,GTM,Guatemala,2000,wealth,quintile 3,,50.35318,11.91011,6.16474
ENCOVI,GTM,Guatemala,2000,wealth,quintile 4,,72.90739,38.77454,11.97901
ENCOVI,GTM,Guatemala,2000,wealth,quintile 5,,90.719,64.24701,47.73178
ENCOVI,GTM,Guatemala,2000,location,rural,,39.82651,10.71332,6.05977
ENCOVI,GTM,Guatemala,2000,total,total,,54.29509,28.99553,16.28062
ENCOVI,GTM,Guatemala,2000,location,urban,,78.15877,53.40878,29.93371
ENCOVI,GTM,Guatemala,2011,sex,female,,68.54661,40.92026,24.07728
ENCOVI,GTM,Guatemala,2011,sex,male,,73.11468,45.16528,24.9731
ENCOVI,GTM,Guatemala,2011,poorest by sex,poorest female,,37.14271,9.06841,0.98963
ENCOVI,GTM,Guatemala,2011,poorest by sex,poorest male,,54.07848,14.96692,2.80019
ENCOVI,GTM,Guatemala,2011,wealth,quintile 1,,45.29665,11.99972,1.8952
ENCOVI,GTM,Guatemala,2011,wealth,quintile 2,,59.174,20.71158,6.17259
ENCOVI,GTM,Guatemala,2011,wealth,quintile 3,,73.90882,36.49502,17.58962
ENCOVI,GTM,Guatemala,2011,wealth,quintile 4,,79.2008,46.41945,23.44558
ENCOVI,GTM,Guatemala,2011,wealth,quintile 5,,90.07724,76.49989,51.40501
ENCOVI,GTM,Guatemala,2011,location,rural,,61.79425,26.70034,11.04024
ENCOVI,GTM,Guatemala,2011,total,total,,70.78857,42.94172,24.50631
ENCOVI,GTM,Guatemala,2011,location,urban,,81.2156,58.94439,36.98459
EU-SILC,HUN,Hungary,2005,sex,female,,,97.76053,84.11746
EU-SILC,HUN,Hungary,2005,location,intermediate or densely populated area,,,97.22676,83.7822
EU-SILC,HUN,Hungary,2005,sex,male,,,95.75998,80.07609
EU-SILC,HUN,Hungary,2005,poorest by sex,poorest female,,,94.72099,66.43418
EU-SILC,HUN,Hungary,2005,poorest by sex,poorest male,,,91.06396,65.38785
EU-SILC,HUN,Hungary,2005,wealth,quintile 1,,,92.72446,65.95588
EU-SILC,HUN,Hungary,2005,wealth,quintile 2,,,98.39239,79.22777
EU-SILC,HUN,Hungary,2005,wealth,quintile 3,,,98.57833,84.80751
EU-SILC,HUN,Hungary,2005,wealth,quintile 4,,,97.56677,87.83064
EU-SILC,HUN,Hungary,2005,wealth,quintile 5,,,100,94.24455
EU-SILC,HUN,Hungary,2005,location,thinly populated area,,,96.1416,80.08766
EU-SILC,HUN,Hungary,2005,total,total,,,96.72899,82.12857
EU-SILC,HUN,Hungary,2011,sex,female,,,96.28566,87.02723
EU-SILC,HUN,Hungary,2011,location,intermediate or densely populated area,,,96.58028,90.10556
EU-SILC,HUN,Hungary,2011,sex,male,,,96.28781,85.92638
EU-SILC,HUN,Hungary,2011,poorest by sex,poorest female,,,95.39656,67.48928
EU-SILC,HUN,Hungary,2011,poorest by sex,poorest male,,,93.46896,69.53281
EU-SILC,HUN,Hungary,2011,wealth,quintile 1,,,94.47432,68.48215
EU-SILC,HUN,Hungary,2011,wealth,quintile 2,,,95.78456,83.51722
EU-SILC,HUN,Hungary,2011,wealth,quintile 3,,,99.06221,93.02962
EU-SILC,HUN,Hungary,2011,wealth,quintile 4,,,98.98254,94.24721
EU-SILC,HUN,Hungary,2011,wealth,quintile 5,,,94.25552,94.86365
EU-SILC,HUN,Hungary,2011,location,thinly populated area,,,96.01959,82.27391
EU-SILC,HUN,Hungary,2011,total,total,,,96.28671,86.46985
EU-SILC,HUN,Hungary,2013,sex,female,,,97.80913,85.84087
EU-SILC,HUN,Hungary,2013,location,intermediate or densely populated area,,,97.63962,92.01284
EU-SILC,HUN,Hungary,2013,sex,male,,,96.72071,88.38747
EU-SILC,HUN,Hungary,2013,poorest by sex,poorest female,,,94.57612,63.38322
EU-SILC,HUN,Hungary,2013,poorest by sex,poorest male,,,92.20318,64.46844
EU-SILC,HUN,Hungary,2013,wealth,quintile 1,,,93.29993,63.8473
